Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Method
183156fd,2024-01-13 14:00:00,5538a3,Electronics,Laptop,1,128,128,Credit Card
29d2ee05,2024-01-13 15:00:00,9179cd,Beauty,Lipstick,4,389,1556,Debit Card
6326df06,2024-01-13 16:00:00,baac2b,Home Decor,T-Shirt,1,472,472,Credit Card
4f299c01,2024-01-13 17:00:00,525387,Books,Lipstick,4,445,1780,Credit Card
de3ba4f7,2024-01-13 18:00:00,ef5a17,Beauty,Sofa,2,393,786,Cash
d65ab4ca,2024-01-13 19:00:00,62a73d,Home Decor,Sofa,1,206,206,Cash
4d8d3faa,2024-01-13 20:00:00,c47aa1,Beauty,Sofa,4,184,736,UPI
bdeac5df,2024-01-13 21:00:00,4557e1,Books,Sofa,1,91,91,UPI
47c0bf92,2024-01-13 22:00:00,35c723,Home Decor,Lipstick,4,16,64,UPI
8ebf83c4,2024-01-13 23:00:00,a12651,Books,T-Shirt,1,455,455,Credit Card
92d8c3ae,2024-01-14 00:00:00,8d7928,Home Decor,Sofa,1,358,358,Credit Card
ccbb13cb,2024-01-14 01:00:00,f4a7dd,Books,Lipstick,4,351,1404,Cash
d8713196,2024-01-14 02:00:00,ad8167,Books,Novel,3,264,792,UPI
f13c6342,2024-01-14 03:00:00,381cc6,Home Decor,T-Shirt,2,421,842,UPI
ebfa171b,2024-01-14 04:00:00,d8f0a4,Home Decor,Laptop,4,210,840,Cash
191c96e6,2024-01-14 05:00:00,6776ac,Electronics,Novel,3,311,933,Credit Card
561e9a21,2024-01-14 06:00:00,13e8e2,Clothing,Lipstick,3,12,36,Cash
49ab73d2,2024-01-14 07:00:00,0bbe51,Books,Novel,3,66,198,UPI
210e48ef,2024-01-14 08:00:00,8c376f,Electronics,Sofa,3,229,687,Debit Card
ae0cb5e3,2024-01-14 09:00:00,bffec4,Clothing,T-Shirt,2,225,450,Credit Card
f5730f67,2024-01-14 10:00:00,56b912,Clothing,Novel,3,335,1005,Cash
81878b0a,2024-01-14 11:00:00,08a16f,Home Decor,Novel,4,104,416,Cash
5fd78518,2024-01-14 12:00:00,d2272f,Electronics,Novel,1,45,45,Credit Card
08dd4529,2024-01-14 13:00:00,7b91fc,Home Decor,T-Shirt,3,421,1263,Cash
87c41008,2024-01-14 14:00:00,54d483,Clothing,Lipstick,3,146,438,Cash
42e8378a,2024-01-14 15:00:00,d70515,Electronics,Laptop,3,248,744,Credit Card
178fc9eb,2024-01-14 16:00:00,3301f1,Clothing,Lipstick,2,446,892,Credit Card
f34ed2b0,2024-01-14 17:00:00,6a9c9e,Beauty,Lipstick,1,339,339,Cash
20fef5ec,2024-01-14 18:00:00,5652da,Books,T-Shirt,1,273,273,Cash
cd5971ba,2024-01-14 19:00:00,de5c05,Clothing,Sofa,3,257,771,Cash
38b80659,2024-01-14 20:00:00,26b6c9,Clothing,Sofa,3,372,1116,Cash
988337f3,2024-01-14 21:00:00,c2c497,Electronics,Novel,1,445,445,Debit Card
4cbbd208,2024-01-14 22:00:00,1beced,Home Decor,T-Shirt,1,181,181,UPI
5d4d8434,2024-01-14 23:00:00,b1a4f4,Clothing,Laptop,4,118,472,Debit Card
064d3ba5,2024-01-15 00:00:00,abc772,Home Decor,Novel,1,233,233,Credit Card
dc8951e0,2024-01-15 01:00:00,15ba0d,Clothing,T-Shirt,3,383,1149,Cash
a49f9559,2024-01-15 02:00:00,c80b50,Electronics,Laptop,1,438,438,Debit Card
a6dd3d88,2024-01-15 03:00:00,3cc777,Electronics,Laptop,2,278,556,Debit Card
9432e6b5,2024-01-15 04:00:00,1cd0c0,Books,T-Shirt,4,372,1488,Cash
ca269aa1,2024-01-15 05:00:00,43f946,Home Decor,T-Shirt,1,348,348,Credit Card
0cdaf24c,2024-01-15 06:00:00,3fc53f,Clothing,Lipstick,1,376,376,UPI
c4b553a6,2024-01-15 07:00:00,c5dfd5,Home Decor,T-Shirt,1,266,266,Cash
26a70aaa,2024-01-15 08:00:00,e2494b,Books,Lipstick,4,311,1244,Debit Card
a55539dd,2024-01-15 09:00:00,df0824,Books,Lipstick,3,244,732,Debit Card
edd6b8fb,2024-01-15 10:00:00,63dc2a,Beauty,T-Shirt,4,124,496,UPI
5db1d291,2024-01-15 11:00:00,3850d4,Home Decor,Laptop,2,391,782,Debit Card
e723f390,2024-01-15 12:00:00,d2742a,Electronics,T-Shirt,2,152,304,Debit Card
24f06559,2024-01-15 13:00:00,d5f2e3,Home Decor,T-Shirt,4,131,524,Debit Card
98239701,2024-01-15 14:00:00,d94e1a,Home Decor,T-Shirt,4,321,1284,UPI
0a38534c,2024-01-15 15:00:00,e69c2c,Books,Laptop,2,59,118,UPI
a56e3314,2024-01-15 16:00:00,79562f,Home Decor,T-Shirt,1,47,47,Cash
d54851a9,2024-01-15 17:00:00,7e3148,Home Decor,Novel,2,41,82,Cash
61c52195,2024-01-15 18:00:00,039139,Clothing,T-Shirt,4,434,1736,Debit Card
a0bc12c3,2024-01-15 19:00:00,585151,Beauty,Laptop,4,439,1756,Cash
46895ed7,2024-01-15 20:00:00,4cb6b2,Home Decor,T-Shirt,1,155,155,Debit Card
c1aedace,2024-01-15 21:00:00,094a5a,Home Decor,T-Shirt,1,106,106,Credit Card
525e614f,2024-01-15 22:00:00,3f84b9,Books,T-Shirt,4,435,1740,Credit Card
b0ed93f3,2024-01-15 23:00:00,d26049,Clothing,Laptop,1,395,395,Credit Card
a1756fd0,2024-01-16 00:00:00,34d625,Home Decor,T-Shirt,1,158,158,Cash
3dbd47f3,2024-01-16 01:00:00,9d1b18,Books,Sofa,1,467,467,Debit Card
6cd15590,2024-01-16 02:00:00,90bf99,Clothing,Laptop,1,89,89,Credit Card
0cc6698d,2024-01-16 03:00:00,68bb34,Books,T-Shirt,2,242,484,Cash
31647b5b,2024-01-16 04:00:00,bfadaf,Beauty,Lipstick,3,50,150,Cash
84a5a41d,2024-01-16 05:00:00,4b51ec,Home Decor,Laptop,4,380,1520,UPI
3b5bd009,2024-01-16 06:00:00,1d15a4,Beauty,Sofa,1,122,122,Debit Card
3e792ce1,2024-01-16 07:00:00,58d0d4,Beauty,Laptop,1,305,305,Debit Card
d4e695fe,2024-01-16 08:00:00,ae95e4,Clothing,Sofa,4,343,1372,Cash
ba2bc1af,2024-01-16 09:00:00,6ca609,Beauty,Sofa,3,322,966,Cash
500011c9,2024-01-16 10:00:00,73fbf5,Beauty,Sofa,1,472,472,Debit Card
a50369d7,2024-01-16 11:00:00,7c817c,Home Decor,Laptop,4,399,1596,UPI
6ac43571,2024-01-16 12:00:00,3521bd,Home Decor,Laptop,1,86,86,UPI
1c33940d,2024-01-16 13:00:00,a55c33,Home Decor,T-Shirt,2,17,34,UPI
5c91eb06,2024-01-16 14:00:00,f93065,Electronics,Laptop,3,15,45,Credit Card
60fab323,2024-01-16 15:00:00,720ce3,Books,Laptop,4,152,608,Debit Card
aa79a5fa,2024-01-16 16:00:00,79e648,Beauty,Novel,1,357,357,UPI
63ede3d6,2024-01-16 17:00:00,d60a81,Electronics,Laptop,4,293,1172,UPI
2de66200,2024-01-16 18:00:00,39e917,Beauty,Novel,4,92,368,Cash
80d4417e,2024-01-16 19:00:00,b70880,Beauty,Sofa,4,133,532,Credit Card
700eb991,2024-01-16 20:00:00,446290,Clothing,Novel,1,133,133,Cash
15879d6d,2024-01-16 21:00:00,894646,Home Decor,Sofa,2,57,114,UPI
b823ea3d,2024-01-16 22:00:00,87b250,Beauty,Laptop,4,279,1116,UPI
430bd547,2024-01-16 23:00:00,531de4,Home Decor,Laptop,2,406,812,Debit Card
2a699be9,2024-01-17 00:00:00,667c1a,Electronics,Laptop,1,499,499,UPI
13641c3c,2024-01-17 01:00:00,60ac75,Electronics,Laptop,4,301,1204,Cash
1dfb316c,2024-01-17 02:00:00,96c37e,Clothing,Lipstick,2,173,346,Cash
a0b1c38e,2024-01-17 03:00:00,16f3bf,Books,Sofa,4,153,612,Debit Card
a46d3119,2024-01-17 04:00:00,21bb3c,Home Decor,T-Shirt,1,441,441,Cash
d05bc33a,2024-01-17 05:00:00,0d28a1,Beauty,Laptop,1,257,257,Credit Card
37bdd229,2024-01-17 06:00:00,ad8167,Electronics,Novel,1,380,380,Credit Card
98fdaceb,2024-01-17 07:00:00,d2742a,Electronics,Lipstick,3,185,555,Credit Card
4bf325f9,2024-01-17 08:00:00,0a694c,Home Decor,Laptop,2,113,226,Credit Card
0d47d05b,2024-01-17 09:00:00,d129cd,Home Decor,Sofa,3,37,111,UPI
722bf878,2024-01-17 10:00:00,d8c1d4,Beauty,Novel,1,395,395,Debit Card
6938dfb8,2024-01-17 11:00:00,1af473,Beauty,T-Shirt,2,168,336,Credit Card
05e52f74,2024-01-17 12:00:00,2aecc3,Books,Novel,1,117,117,Credit Card
c6a59d81,2024-01-17 13:00:00,59035c,Clothing,Lipstick,4,201,804,Debit Card
626d2400,2024-01-17 14:00:00,98fb8a,Home Decor,T-Shirt,2,452,904,Credit Card
b6b62028,2024-01-17 15:00:00,14d85a,Electronics,Novel,4,327,1308,Debit Card
88bcd790,2024-01-17 16:00:00,184306,Home Decor,Lipstick,4,445,1780,Credit Card
e43d7488,2024-01-17 17:00:00,d8b630,Books,Lipstick,1,319,319,Debit Card
6fb275ad,2024-01-17 18:00:00,232afc,Books,Laptop,2,436,872,Cash
b192ac52,2024-01-17 19:00:00,43f946,Electronics,Novel,3,58,174,Debit Card
25d8f8b5,2024-01-17 20:00:00,a93bd0,Books,Novel,4,191,764,Debit Card
e3dbffa3,2024-01-17 21:00:00,cedc4d,Beauty,Sofa,4,363,1452,Cash
cbe96509,2024-01-17 22:00:00,79562f,Electronics,Sofa,4,242,968,Credit Card
bbb8de3a,2024-01-17 23:00:00,dccb9e,Clothing,Lipstick,3,425,1275,Cash
709e2b4e,2024-01-18 00:00:00,22f1a7,Beauty,Sofa,2,493,986,Cash
9359ae16,2024-01-18 01:00:00,c516b1,Books,Lipstick,4,131,524,Credit Card
2c1d4d38,2024-01-18 02:00:00,e30430,Home Decor,Laptop,4,221,884,Debit Card
dbc3af17,2024-01-18 03:00:00,9df3ae,Books,Novel,1,50,50,UPI
85667e47,2024-01-18 04:00:00,9b8cee,Electronics,Laptop,3,498,1494,UPI
4b2856da,2024-01-18 05:00:00,72b94a,Electronics,T-Shirt,3,49,147,Cash
a855922f,2024-01-18 06:00:00,f53fbf,Clothing,Lipstick,1,88,88,Cash
83e0c0a8,2024-01-18 07:00:00,9353e8,Books,Laptop,2,403,806,UPI
b09abd14,2024-01-18 08:00:00,1e8504,Clothing,Sofa,4,331,1324,Debit Card
fc1a8385,2024-01-18 09:00:00,7f8f6e,Books,T-Shirt,1,361,361,Debit Card
45ae2ef4,2024-01-18 10:00:00,ee92a5,Beauty,Novel,4,498,1992,Debit Card
7fb5b6f4,2024-01-18 11:00:00,90a26b,Home Decor,Sofa,1,98,98,Credit Card
7dbd39a6,2024-01-18 12:00:00,9ea783,Clothing,Lipstick,2,36,72,UPI
9be3e9cf,2024-01-18 13:00:00,381cc6,Clothing,Sofa,1,172,172,Cash
1683cf5a,2024-01-18 14:00:00,8761d7,Beauty,Sofa,3,459,1377,Debit Card
6a00e2b1,2024-01-18 15:00:00,d5fa58,Electronics,Lipstick,1,412,412,UPI
9e78f00b,2024-01-18 16:00:00,1af473,Beauty,T-Shirt,1,214,214,Credit Card
f5d2a735,2024-01-18 17:00:00,006294,Beauty,Laptop,2,253,506,Debit Card
4e8fb754,2024-01-18 18:00:00,6f4024,Electronics,T-Shirt,2,295,590,Cash
622942b5,2024-01-18 19:00:00,cf4974,Books,Laptop,3,304,912,UPI
12ea883b,2024-01-18 20:00:00,6730ff,Electronics,Novel,3,250,750,Credit Card
39552bdc,2024-01-18 21:00:00,48d760,Books,Laptop,2,88,176,Cash
fcfdb001,2024-01-18 22:00:00,e0cc69,Books,T-Shirt,1,169,169,UPI
f6b9a8a1,2024-01-18 23:00:00,2797c4,Clothing,Sofa,2,103,206,UPI
a89b5166,2024-01-19 00:00:00,64ed02,Electronics,Lipstick,1,251,251,UPI
6658670c,2024-01-19 01:00:00,e0cc69,Home Decor,Laptop,3,75,225,Debit Card
94d21714,2024-01-19 02:00:00,11027e,Electronics,Laptop,4,371,1484,Cash
147ed306,2024-01-19 03:00:00,16f3bf,Home Decor,Lipstick,2,390,780,Credit Card
8b30d873,2024-01-19 04:00:00,0f572d,Home Decor,T-Shirt,2,197,394,Credit Card
1c4b74ff,2024-01-19 05:00:00,d28ef1,Beauty,T-Shirt,2,103,206,Debit Card
66120c86,2024-01-19 06:00:00,7c817c,Home Decor,Sofa,3,350,1050,Cash
4eff5156,2024-01-19 07:00:00,a9a2b0,Home Decor,Laptop,2,281,562,Credit Card
a20b26f2,2024-01-19 08:00:00,2573ba,Electronics,T-Shirt,2,398,796,Cash
a1e2cf79,2024-01-19 09:00:00,3e520e,Home Decor,Sofa,2,73,146,Credit Card
13e72ce8,2024-01-19 10:00:00,ea5046,Electronics,T-Shirt,1,329,329,Credit Card
673d0287,2024-01-19 11:00:00,be2366,Electronics,Laptop,4,339,1356,Credit Card
2dfeae40,2024-01-19 12:00:00,4b908c,Beauty,Novel,4,336,1344,Credit Card
6b5470ed,2024-01-19 13:00:00,531de4,Books,Lipstick,3,466,1398,Credit Card
208115bc,2024-01-19 14:00:00,73d905,Clothing,Laptop,1,99,99,UPI
3921f0f3,2024-01-19 15:00:00,9f5492,Beauty,Lipstick,1,285,285,Cash
5d52b917,2024-01-19 16:00:00,19ec52,Clothing,T-Shirt,3,428,1284,Credit Card
8275465e,2024-01-19 17:00:00,a93f50,Clothing,Laptop,4,46,184,Debit Card
d0db388e,2024-01-19 18:00:00,2d6227,Beauty,Sofa,2,450,900,UPI
f0934d82,2024-01-19 19:00:00,a769ab,Beauty,Novel,2,212,424,Credit Card
72052cde,2024-01-19 20:00:00,229428,Clothing,Lipstick,4,310,1240,Debit Card
0cbe077d,2024-01-19 21:00:00,7ed96a,Electronics,Lipstick,4,372,1488,Cash
7478e83e,2024-01-19 22:00:00,9758c0,Clothing,Lipstick,2,457,914,UPI
72b8f20d,2024-01-19 23:00:00,79e648,Books,Laptop,4,67,268,Debit Card
52537a8a,2024-01-20 00:00:00,946502,Clothing,Laptop,1,60,60,Cash
34c00636,2024-01-20 01:00:00,9e382d,Books,Lipstick,2,460,920,Debit Card
e0d9b969,2024-01-20 02:00:00,7fb211,Beauty,Novel,3,236,708,UPI
2fddf568,2024-01-20 03:00:00,e0cc69,Clothing,Lipstick,3,257,771,Debit Card
85d5aba6,2024-01-20 04:00:00,4b5844,Clothing,Laptop,2,291,582,Cash
4e72e28e,2024-01-20 05:00:00,fea76e,Home Decor,Lipstick,1,443,443,Debit Card
7b345833,2024-01-20 06:00:00,c5940a,Beauty,T-Shirt,4,388,1552,UPI
ef2fb0e1,2024-01-20 07:00:00,08728b,Books,Novel,1,261,261,UPI
3108e02f,2024-01-20 08:00:00,8b8062,Books,Laptop,2,493,986,Cash
e056cfd8,2024-01-20 09:00:00,99d9cc,Home Decor,Sofa,2,108,216,Debit Card
f5df7d38,2024-01-20 10:00:00,6a6079,Books,T-Shirt,1,158,158,Debit Card
730ed630,2024-01-20 11:00:00,8af74d,Clothing,Novel,3,419,1257,Credit Card
adfe78ab,2024-01-20 12:00:00,847711,Books,Laptop,1,428,428,Credit Card
ba1060a9,2024-01-20 13:00:00,eb354d,Electronics,T-Shirt,4,96,384,Debit Card
67bbbada,2024-01-20 14:00:00,b0e8fa,Home Decor,T-Shirt,4,245,980,Credit Card
993ddf58,2024-01-20 15:00:00,5fecb0,Electronics,Laptop,3,462,1386,UPI
eafe4328,2024-01-20 16:00:00,19ec52,Beauty,Novel,3,445,1335,Debit Card
fdf21f28,2024-01-20 17:00:00,064398,Beauty,T-Shirt,3,19,57,Cash
1d876d49,2024-01-20 18:00:00,7ee0ca,Books,Lipstick,2,80,160,Debit Card
a1131335,2024-01-20 19:00:00,636007,Electronics,Laptop,4,319,1276,Credit Card
57412509,2024-01-20 20:00:00,02e54e,Home Decor,Lipstick,4,218,872,Credit Card
60b40528,2024-01-20 21:00:00,b25446,Electronics,Laptop,3,449,1347,Credit Card
1f729a69,2024-01-20 22:00:00,d28ef1,Electronics,Lipstick,4,420,1680,UPI
234e8ab1,2024-01-20 23:00:00,e2494b,Home Decor,Sofa,1,86,86,Debit Card
9587100c,2024-01-21 00:00:00,16d7bc,Clothing,Sofa,4,267,1068,Debit Card
29bd6227,2024-01-21 01:00:00,98fb8a,Books,T-Shirt,3,29,87,Credit Card
10b6eb63,2024-01-21 02:00:00,5802d9,Books,Lipstick,2,294,588,UPI
cf24bc4c,2024-01-21 03:00:00,00c7a0,Books,Lipstick,1,80,80,Debit Card
df2ac6f5,2024-01-21 04:00:00,d5f2e3,Electronics,Sofa,1,39,39,UPI
a9b838d2,2024-01-21 05:00:00,09abde,Clothing,Sofa,2,293,586,Credit Card
b81dd1eb,2024-01-21 06:00:00,4cb6b2,Electronics,Novel,4,151,604,UPI
7a2336ff,2024-01-21 07:00:00,6776ac,Clothing,Novel,4,410,1640,Credit Card
55e77c32,2024-01-21 08:00:00,83722d,Home Decor,T-Shirt,2,162,324,UPI
84a26288,2024-01-21 09:00:00,48ca82,Home Decor,Laptop,4,432,1728,Credit Card
ffb8db9c,2024-01-21 10:00:00,a43eea,Electronics,Novel,4,297,1188,UPI
b5bbd70d,2024-01-21 11:00:00,3e96e7,Books,T-Shirt,2,152,304,Cash
f3017651,2024-01-21 12:00:00,d9a24a,Clothing,Laptop,2,76,152,Cash
53497c09,2024-01-21 13:00:00,a658a4,Clothing,Novel,4,380,1520,Debit Card
d710d310,2024-01-21 14:00:00,7ee0ca,Electronics,Lipstick,4,258,1032,Cash
b6f5bcb7,2024-01-21 15:00:00,ff187f,Clothing,Lipstick,3,214,642,UPI
b1e9272d,2024-01-21 16:00:00,bdcd45,Home Decor,Novel,2,490,980,Credit Card
f126dde7,2024-01-21 17:00:00,4cb6b2,Home Decor,Lipstick,1,41,41,Cash
381ba0f2,2024-01-21 18:00:00,952942,Home Decor,T-Shirt,2,164,328,Credit Card
3c563f47,2024-01-21 19:00:00,ddf97f,Home Decor,Sofa,3,300,900,Debit Card
940ac820,2024-01-21 20:00:00,a38696,Books,T-Shirt,4,413,1652,Debit Card
dd542494,2024-01-21 21:00:00,b5b7da,Home Decor,Sofa,4,232,928,UPI
32925783,2024-01-21 22:00:00,4e8d63,Electronics,Lipstick,2,51,102,Credit Card
b4b85edc,2024-01-21 23:00:00,62990d,Clothing,T-Shirt,3,204,612,Cash
ff487d03,2024-01-22 00:00:00,a058b8,Books,Sofa,3,420,1260,Debit Card
3465f8d4,2024-01-22 01:00:00,a453b1,Books,Sofa,3,85,255,Credit Card
ec05669c,2024-01-22 02:00:00,26b6c9,Clothing,Sofa,3,427,1281,UPI
2697b57d,2024-01-22 03:00:00,3230b4,Home Decor,T-Shirt,4,182,728,UPI
b552520c,2024-01-22 04:00:00,780364,Home Decor,T-Shirt,1,139,139,UPI
d70bade5,2024-01-22 05:00:00,94c3c4,Beauty,Sofa,3,19,57,Credit Card
ed14fdf7,2024-01-22 06:00:00,5503aa,Electronics,Laptop,1,496,496,Cash
5cfde459,2024-01-22 07:00:00,401167,Beauty,Sofa,1,322,322,Debit Card
11d11b98,2024-01-22 08:00:00,90a26b,Clothing,Laptop,3,222,666,Credit Card
05e6a8f6,2024-01-22 09:00:00,bf898e,Beauty,Lipstick,4,81,324,UPI
012c8bbb,2024-01-22 10:00:00,73fbf5,Home Decor,Lipstick,4,268,1072,UPI
6782cee3,2024-01-22 11:00:00,6b6067,Electronics,Sofa,4,245,980,Credit Card
2eac180b,2024-01-22 12:00:00,1e8504,Home Decor,Laptop,4,231,924,Debit Card
d0ff882c,2024-01-22 13:00:00,335482,Home Decor,T-Shirt,3,194,582,Cash
9978a824,2024-01-22 14:00:00,a9a2b0,Electronics,Novel,1,12,12,Debit Card
3a4b0197,2024-01-22 15:00:00,55721d,Clothing,Lipstick,4,333,1332,Credit Card
b06d416e,2024-01-22 16:00:00,464392,Electronics,Sofa,2,32,64,Cash
a0c86cd4,2024-01-22 17:00:00,9ea783,Electronics,Laptop,3,135,405,Credit Card
40a133e0,2024-01-22 18:00:00,4e1657,Books,Sofa,3,68,204,UPI
eebbc9c7,2024-01-22 19:00:00,a47564,Books,Novel,3,159,477,Credit Card
a847b8c7,2024-01-22 20:00:00,97707e,Beauty,Sofa,1,153,153,Debit Card
cabde81c,2024-01-22 21:00:00,a66c03,Books,Lipstick,2,52,104,Cash
c99e18c4,2024-01-22 22:00:00,fd70c5,Beauty,T-Shirt,4,169,676,Credit Card
86aed742,2024-01-22 23:00:00,900d8c,Electronics,Lipstick,2,425,850,Debit Card
aef1bfa9,2024-01-23 00:00:00,4b3ab7,Home Decor,T-Shirt,3,315,945,Cash
9630a9b9,2024-01-23 01:00:00,3f84b9,Books,Lipstick,2,364,728,Debit Card
3c5f44a1,2024-01-23 02:00:00,3d5794,Electronics,Sofa,1,406,406,Cash
aa631119,2024-01-23 03:00:00,95c81d,Beauty,Lipstick,4,429,1716,UPI
17ddfe10,2024-01-23 04:00:00,a058b8,Clothing,Sofa,4,412,1648,UPI
55694f1c,2024-01-23 05:00:00,92f42e,Electronics,Lipstick,2,398,796,Cash
0867ab99,2024-01-23 06:00:00,1beced,Home Decor,Novel,2,261,522,Debit Card
239a7d4a,2024-01-23 07:00:00,00e1ff,Books,Sofa,4,117,468,Debit Card
b24f5ed4,2024-01-23 08:00:00,c11bcd,Beauty,Laptop,2,369,738,UPI
ca5ab231,2024-01-23 09:00:00,1ef710,Books,Lipstick,3,60,180,UPI
a8dcb0a8,2024-01-23 10:00:00,a5f9cf,Beauty,Sofa,4,377,1508,Credit Card
c1ec7c02,2024-01-23 11:00:00,d60a81,Beauty,Lipstick,2,278,556,Debit Card
7f754a36,2024-01-23 12:00:00,09abde,Home Decor,Lipstick,2,11,22,Cash
a7854f04,2024-01-23 13:00:00,9179cd,Books,Novel,3,67,201,Debit Card
9e15a286,2024-01-23 14:00:00,1db120,Beauty,Novel,2,211,422,Debit Card
5aee1b30,2024-01-23 15:00:00,0daf3e,Home Decor,Sofa,3,197,591,UPI
2b8363fd,2024-01-23 16:00:00,720ce3,Home Decor,T-Shirt,4,55,220,Debit Card
f40b9e2e,2024-01-23 17:00:00,5d31de,Home Decor,Lipstick,2,68,136,UPI
7d2a7c65,2024-01-23 18:00:00,72b94a,Home Decor,Laptop,4,360,1440,Credit Card
421d28b8,2024-01-23 19:00:00,13dcc8,Home Decor,Lipstick,1,94,94,Credit Card
1d5c2668,2024-01-23 20:00:00,21bb3c,Beauty,Sofa,1,291,291,Debit Card
ba105aa1,2024-01-23 21:00:00,ef06ed,Books,T-Shirt,3,277,831,Credit Card
c0f109a2,2024-01-23 22:00:00,642d5e,Beauty,Sofa,2,351,702,Debit Card
09180b0e,2024-01-23 23:00:00,2797c4,Electronics,Novel,4,112,448,UPI
069fdde6,2024-01-24 00:00:00,92f42e,Electronics,Laptop,1,38,38,Cash
9cf8e0bf,2024-01-24 01:00:00,8588e6,Beauty,Lipstick,4,291,1164,UPI
a6b049c8,2024-01-24 02:00:00,68bb34,Clothing,T-Shirt,3,159,477,Debit Card
4c6cbd3f,2024-01-24 03:00:00,7f8f6e,Books,Novel,4,419,1676,Credit Card
b0695c5f,2024-01-24 04:00:00,4e8d63,Books,T-Shirt,2,221,442,Debit Card
476598e6,2024-01-24 05:00:00,add371,Clothing,Sofa,2,13,26,Debit Card
54100777,2024-01-24 06:00:00,989d13,Electronics,T-Shirt,1,218,218,Debit Card
5ee933e5,2024-01-24 07:00:00,560d35,Electronics,Laptop,4,270,1080,UPI
17ccd322,2024-01-24 08:00:00,ea3b0a,Home Decor,Sofa,3,149,447,Debit Card
dbceaf84,2024-01-24 09:00:00,d91d4c,Clothing,Sofa,1,415,415,Credit Card
b0787def,2024-01-24 10:00:00,d72dc0,Books,Novel,2,189,378,Cash
bbbac55c,2024-01-24 11:00:00,7db8bc,Clothing,Lipstick,3,314,942,Credit Card
3f067172,2024-01-24 12:00:00,9ef8fa,Clothing,Sofa,3,128,384,Debit Card
ae447198,2024-01-24 13:00:00,a883b9,Home Decor,Laptop,4,449,1796,Cash
33e8e210,2024-01-24 14:00:00,2540a6,Clothing,Novel,3,70,210,Credit Card
fb62ff5c,2024-01-24 15:00:00,374829,Clothing,T-Shirt,3,244,732,UPI
afc472df,2024-01-24 16:00:00,6ecf87,Clothing,Laptop,2,460,920,Debit Card
fea6e52e,2024-01-24 17:00:00,9179cd,Home Decor,Laptop,4,487,1948,Credit Card
1c438ede,2024-01-24 18:00:00,7e8063,Books,Laptop,4,121,484,Credit Card
18a6721e,2024-01-24 19:00:00,0e7f83,Electronics,T-Shirt,3,409,1227,Debit Card
686e50cd,2024-01-24 20:00:00,41b60a,Home Decor,Laptop,1,30,30,Credit Card
8bb3f3fd,2024-01-24 21:00:00,72b94a,Clothing,Lipstick,1,486,486,UPI
dde75b60,2024-01-24 22:00:00,a5e223,Electronics,T-Shirt,3,166,498,UPI
7870b307,2024-01-24 23:00:00,08561f,Electronics,Lipstick,2,344,688,Cash
a0e3370b,2024-01-25 00:00:00,e093b6,Clothing,Sofa,3,306,918,Debit Card
4f180fd4,2024-01-25 01:00:00,c690cb,Beauty,Laptop,3,247,741,Cash
3dcac7cb,2024-01-25 02:00:00,344e6a,Home Decor,Novel,1,166,166,UPI
bc13499e,2024-01-25 03:00:00,43bf8b,Books,Laptop,4,208,832,Debit Card
9df833c7,2024-01-25 04:00:00,a3633d,Beauty,Lipstick,4,90,360,Credit Card
c880ab18,2024-01-25 05:00:00,c91499,Beauty,Novel,1,365,365,Credit Card
ba966f89,2024-01-25 06:00:00,135dd1,Beauty,Sofa,1,334,334,Credit Card
ced84b26,2024-01-25 07:00:00,135dd1,Home Decor,Laptop,4,490,1960,UPI
9e5bdd03,2024-01-25 08:00:00,acb4b3,Home Decor,Novel,2,271,542,Credit Card
34fa4a15,2024-01-25 09:00:00,bf7f78,Beauty,Lipstick,3,365,1095,Cash
2f2f14f7,2024-01-25 10:00:00,e15a0f,Home Decor,Novel,1,273,273,Debit Card
a4d2403d,2024-01-25 11:00:00,c5dcf8,Home Decor,Lipstick,1,239,239,Cash
02e4e7ce,2024-01-25 12:00:00,e69c2c,Electronics,Lipstick,2,273,546,Debit Card
b2ca7936,2024-01-25 13:00:00,ceafe5,Beauty,Laptop,4,410,1640,Debit Card
071e0fe7,2024-01-25 14:00:00,1d5e7c,Electronics,T-Shirt,4,381,1524,Credit Card
f415913a,2024-01-25 15:00:00,da21ea,Home Decor,Laptop,1,182,182,UPI
57882c4a,2024-01-25 16:00:00,1718ff,Home Decor,Novel,2,421,842,Cash
45772ba8,2024-01-25 17:00:00,8215fb,Home Decor,Sofa,3,445,1335,Cash
dbaf3ae7,2024-01-25 18:00:00,b96fdb,Clothing,Sofa,3,367,1101,Cash
fdbacf5a,2024-01-25 19:00:00,cd1aeb,Home Decor,Lipstick,2,262,524,Credit Card
24ffd183,2024-01-25 20:00:00,d97042,Books,T-Shirt,1,176,176,Debit Card
8e90833f,2024-01-25 21:00:00,aea03b,Books,Lipstick,3,81,243,UPI
0f7b1603,2024-01-25 22:00:00,8e01c2,Electronics,T-Shirt,1,488,488,Cash
8d4baf98,2024-01-25 23:00:00,68cd22,Beauty,Laptop,1,378,378,Cash
8021dfdd,2024-01-26 00:00:00,2b8bd1,Electronics,T-Shirt,3,100,300,UPI
f58486ea,2024-01-26 01:00:00,97707e,Books,Laptop,4,339,1356,Cash
473886f6,2024-01-26 02:00:00,7170d4,Clothing,Lipstick,2,56,112,Credit Card
